date,day_end_ts,cumulative_realized_net_usdc,open_mtm_net_usdc,combined_equity_net_usdc,open_positions_count,marked_open_positions_count,mark_coverage_share
2025-02-02,2025-02-02T23:59:59+00:00,13378.851200241874,-2291.179914899268,11087.671285342605,69,21,0.30434782608695654
2025-02-03,2025-02-03T23:59:59+00:00,13685.966975586023,-2268.2825676992684,11417.684407886754,69,20,0.2898550724637681
2025-02-04,2025-02-04T23:59:59+00:00,13667.757080586023,-2563.271699711768,11104.485380874255,72,23,0.3194444444444444
2025-02-05,2025-02-05T23:59:59+00:00,13667.757080586023,-2563.271699711768,11104.485380874255,72,23,0.3194444444444444
2025-02-06,2025-02-06T23:59:59+00:00,13834.58781845999,-2563.271699711768,11271.316118748222,71,23,0.323943661971831
2025-02-07,2025-02-07T23:59:59+00:00,13834.58781845999,-2563.271699711768,11271.316118748222,72,23,0.3194444444444444
2025-02-08,2025-02-08T23:59:59+00:00,13834.58781845999,-2563.271699711768,11271.316118748222,72,23,0.3194444444444444
2025-02-09,2025-02-09T23:59:59+00:00,13834.58781845999,-2613.795074711768,11220.792743748221,73,24,0.3287671232876712
2025-02-10,2025-02-10T23:59:59+00:00,13834.58781845999,-2613.795074711768,11220.792743748221,73,24,0.3287671232876712
2025-02-11,2025-02-11T23:59:59+00:00,13834.58781845999,-2613.795074711768,11220.792743748221,73,24,0.3287671232876712
2025-02-12,2025-02-12T23:59:59+00:00,13834.58781845999,-2613.795074711768,11220.792743748221,74,24,0.32432432432432434
2025-02-13,2025-02-13T23:59:59+00:00,13834.58781845999,-2588.1449656651675,11246.442852794822,76,25,0.32894736842105265
2025-02-14,2025-02-14T23:59:59+00:00,13834.58781845999,-2588.1449656651675,11246.442852794822,76,25,0.32894736842105265
2025-02-15,2025-02-15T23:59:59+00:00,13834.58781845999,-2588.1449656651675,11246.442852794822,76,25,0.32894736842105265
2025-02-16,2025-02-16T23:59:59+00:00,13834.58781845999,-2588.1449656651675,11246.442852794822,76,25,0.32894736842105265
2025-02-17,2025-02-17T23:59:59+00:00,13834.58781845999,-2588.1449656651675,11246.442852794822,76,25,0.32894736842105265
2025-02-18,2025-02-18T23:59:59+00:00,13834.58781845999,-2588.1449656651675,11246.442852794822,79,25,0.31645569620253167
2025-02-19,2025-02-19T23:59:59+00:00,13834.58781845999,-2588.1449656651675,11246.442852794822,79,25,0.31645569620253167
2025-02-20,2025-02-20T23:59:59+00:00,13834.58781845999,-2588.1449656651675,11246.442852794822,80,25,0.3125
2025-02-21,2025-02-21T23:59:59+00:00,17094.213646242417,-2586.2697070814556,14507.943939160961,81,26,0.32098765432098764
2025-02-22,2025-02-22T23:59:59+00:00,17110.77239828334,-2820.1766537975136,14290.595744485829,80,27,0.3375
2025-02-23,2025-02-23T23:59:59+00:00,17056.012047072272,-2820.1766537975136,14235.83539327476,81,27,0.3333333333333333
2025-02-24,2025-02-24T23:59:59+00:00,17056.012047072272,-2820.1766537975136,14235.83539327476,81,27,0.3333333333333333
2025-02-25,2025-02-25T23:59:59+00:00,17056.012047072272,-2820.1766537975136,14235.83539327476,84,27,0.32142857142857145
2025-02-26,2025-02-26T23:59:59+00:00,17056.012047072272,-2820.1766537975136,14235.83539327476,84,27,0.32142857142857145
2025-02-27,2025-02-27T23:59:59+00:00,17056.012047072272,-2820.1766537975136,14235.83539327476,85,27,0.3176470588235294
2025-02-28,2025-02-28T23:59:59+00:00,18671.52683155404,-2719.859971910014,15951.666859644029,83,26,0.3132530120481928
2025-03-01,2025-03-01T23:59:59+00:00,18654.41681910428,-2721.735230493726,15932.681588610554,81,25,0.30864197530864196
2025-03-02,2025-03-02T23:59:59+00:00,18938.46433931424,-2721.735230493726,16216.729108820513,81,25,0.30864197530864196
2025-03-03,2025-03-03T23:59:59+00:00,18938.46433931424,-2721.735230493726,16216.729108820513,81,25,0.30864197530864196
2025-03-04,2025-03-04T23:59:59+00:00,18938.46433931424,-2721.735230493726,16216.729108820513,83,25,0.30120481927710846
2025-03-05,2025-03-05T23:59:59+00:00,18895.159772436065,-2721.735230493726,16173.424541942339,83,25,0.30120481927710846
2025-03-06,2025-03-06T23:59:59+00:00,18895.159772436065,-2721.735230493726,16173.424541942339,83,25,0.30120481927710846
2025-03-07,2025-03-07T23:59:59+00:00,19024.653390879215,-2721.735230493726,16302.918160385489,83,25,0.30120481927710846
2025-03-08,2025-03-08T23:59:59+00:00,19024.653390879215,-2721.735230493726,16302.918160385489,83,25,0.30120481927710846
2025-03-09,2025-03-09T23:59:59+00:00,19024.653390879215,-2721.735230493726,16302.918160385489,86,25,0.29069767441860467
2025-03-10,2025-03-10T23:59:59+00:00,19026.104563525347,-2721.735230493726,16304.36933303162,86,25,0.29069767441860467
2025-03-11,2025-03-11T23:59:59+00:00,18986.069001674652,-2721.735230493726,16264.333771180925,85,25,0.29411764705882354
2025-03-12,2025-03-12T23:59:59+00:00,17690.974252768738,-2721.735230493726,14969.239022275011,85,25,0.29411764705882354
2025-03-13,2025-03-13T23:59:59+00:00,17686.649591496785,-2721.735230493726,14964.914361003059,86,25,0.29069767441860467
2025-03-14,2025-03-14T23:59:59+00:00,17774.20874594141,-2725.8377304937258,15048.371015447685,88,26,0.29545454545454547
2025-03-15,2025-03-15T23:59:59+00:00,17774.20874594141,-2725.8377304937258,15048.371015447685,89,26,0.29213483146067415
2025-03-16,2025-03-16T23:59:59+00:00,17774.20874594141,-2725.8377304937258,15048.371015447685,91,26,0.2857142857142857
2025-03-17,2025-03-17T23:59:59+00:00,17774.20874594141,-2725.8377304937258,15048.371015447685,92,26,0.2826086956521739
2025-03-18,2025-03-18T23:59:59+00:00,18261.453599663237,-2725.8377304937258,15535.615869169511,91,26,0.2857142857142857
2025-03-19,2025-03-19T23:59:59+00:00,18246.589255913237,-2725.8377304937258,15520.751525419511,94,26,0.2765957446808511
2025-03-20,2025-03-20T23:59:59+00:00,18246.589255913237,-1269.0429197892427,16977.546336123996,96,27,0.28125
2025-03-21,2025-03-21T23:59:59+00:00,18246.589255913237,-1509.0096071596029,16737.579648753635,99,27,0.2727272727272727
2025-03-22,2025-03-22T23:59:59+00:00,18246.589255913237,-1668.9873987398428,16577.601857173395,100,27,0.27
2025-03-23,2025-03-23T23:59:59+00:00,18246.589255913237,-1369.0290395268928,16877.560216386344,104,27,0.25961538461538464
2025-03-24,2025-03-24T23:59:59+00:00,18231.792068413237,-1269.0429197892427,16962.749148623996,103,27,0.2621359223300971
2025-03-25,2025-03-25T23:59:59+00:00,18235.488898042386,-3892.6787017051765,14342.81019633721,103,27,0.2621359223300971
2025-03-26,2025-03-26T23:59:59+00:00,18235.488898042386,-3888.6792569156705,14346.809641126714,103,27,0.2621359223300971
2025-03-27,2025-03-27T23:59:59+00:00,18058.901516246333,-3888.6792569156705,14170.222259330661,103,27,0.2621359223300971
2025-03-28,2025-03-28T23:59:59+00:00,18091.54804175026,-3888.6792569156705,14202.868784834587,102,27,0.2647058823529412
2025-03-29,2025-03-29T23:59:59+00:00,18091.54804175026,-3888.6792569156705,14202.868784834587,103,27,0.2621359223300971
2025-03-30,2025-03-30T23:59:59+00:00,18093.438378992134,-3888.6792569156705,14204.759122076463,104,27,0.25961538461538464
2025-03-31,2025-03-31T23:59:59+00:00,18093.438378992134,-3888.6792569156705,14204.759122076463,105,27,0.2571428571428571
2025-04-01,2025-04-01T23:59:59+00:00,18093.438378992134,-3888.6792569156705,14204.759122076463,105,27,0.2571428571428571
2025-04-02,2025-04-02T23:59:59+00:00,18086.95581148783,-3888.6792569156705,14198.27655457216,104,27,0.25961538461538464
2025-04-03,2025-04-03T23:59:59+00:00,18123.971184532933,-3888.6792569156705,14235.291927617262,106,27,0.25471698113207547
2025-04-04,2025-04-04T23:59:59+00:00,18123.971184532933,-3888.6792569156705,14235.291927617262,106,27,0.25471698113207547
2025-04-05,2025-04-05T23:59:59+00:00,18123.971184532933,-3888.6792569156705,14235.291927617262,106,27,0.25471698113207547
2025-04-06,2025-04-06T23:59:59+00:00,18123.971184532933,-3888.6792569156705,14235.291927617262,106,27,0.25471698113207547
2025-04-07,2025-04-07T23:59:59+00:00,18092.767885869813,-3888.6792569156705,14204.088628954141,107,27,0.2523364485981308
2025-04-08,2025-04-08T23:59:59+00:00,18154.056564247185,-3888.6792569156705,14265.377307331513,106,27,0.25471698113207547
2025-04-09,2025-04-09T23:59:59+00:00,18142.021439600485,-3888.6792569156705,14253.342182684813,106,27,0.25471698113207547
2025-04-10,2025-04-10T23:59:59+00:00,18239.16781267866,-3888.6792569156705,14350.48855576299,104,27,0.25961538461538464
2025-04-11,2025-04-11T23:59:59+00:00,18239.16781267866,-3888.6792569156705,14350.48855576299,106,27,0.25471698113207547
2025-04-12,2025-04-12T23:59:59+00:00,18260.888058228662,-3888.6792569156705,14372.20880131299,106,27,0.25471698113207547
2025-04-13,2025-04-13T23:59:59+00:00,18257.966221356273,-3888.6792569156705,14369.286964440602,110,27,0.24545454545454545
2025-04-14,2025-04-14T23:59:59+00:00,18747.008692762418,-3888.6792569156705,14858.329435846746,109,27,0.24770642201834864
2025-04-15,2025-04-15T23:59:59+00:00,18898.47231392187,-3888.6792569156705,15009.793057006198,108,27,0.25
2025-04-16,2025-04-16T23:59:59+00:00,18974.039903948542,-3888.6792569156705,15085.36064703287,107,27,0.2523364485981308
2025-04-17,2025-04-17T23:59:59+00:00,18953.985195142406,-3984.3323890117736,14969.652806130633,109,28,0.25688073394495414
2025-04-18,2025-04-18T23:59:59+00:00,18953.985195142406,-3853.37629893166,15100.608896210746,111,28,0.25225225225225223
2025-04-19,2025-04-19T23:59:59+00:00,18947.656353075272,-3888.633707799383,15059.022645275889,111,28,0.25225225225225223
2025-04-20,2025-04-20T23:59:59+00:00,18947.656353075272,-3908.780798580939,15038.875554494332,111,28,0.25225225225225223
